start,end,q,old_bound,c_bound,old_margin,shell,shell_margin,combined_margin
1000000,1010000,0.85,1.2986126175335024,1.7799128156066808,0.21431327573217618,0.16478532657149966,0.03521467342850035,0.24952794916067653
1010000,1020000,0.85,1.2656775935562476,1.6405790661209443,0.12881461264655503,0.1698910907504115,0.030108909249588506,0.15892352189614353
1020000,1030000,0.85,1.4541484917065184,1.7113885926909431,0.0005318120807831228,0.1945532618827857,0.0054467381172143,0.005978550197997423
1030000,1040000,0.85,1.182149448782734,1.6029564617069416,0.18036354366816632,0.1656793534333219,0.034320646566678104,0.21468419023484442
1040000,1050000,0.85,1.267649108200633,1.7051853764491225,0.1817584617811212,0.18883549521740134,0.011164504782598672,0.19292296656371988
